               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 152,            0.014726,           0.0030621,           0.0028628,             0.97941,             0.95441,             0.99174,             0.83524,            0.011931,           0.0028775,           0.0035539,           0.0070102,           0.0070102,           0.0070102
                 153,            0.014737,           0.0031163,           0.0024655,             0.98719,             0.95105,             0.99221,             0.83643,            0.011917,           0.0028765,           0.0031729,           0.0069904,           0.0069904,           0.0069904
                 154,            0.014656,           0.0031202,           0.0031154,             0.97935,             0.95143,             0.99214,             0.83644,            0.011878,           0.0028659,           0.0034926,           0.0069706,           0.0069706,           0.0069706
                 155,            0.014362,           0.0030811,           0.0031408,             0.97748,             0.93795,             0.99047,             0.82985,            0.011843,           0.0028755,           0.0037021,           0.0069508,           0.0069508,           0.0069508
                 156,            0.014396,           0.0030525,           0.0028353,             0.98198,             0.95216,             0.99152,             0.83706,             0.01178,           0.0028438,           0.0032594,            0.006931,            0.006931,            0.006931
                 157,            0.014537,           0.0031178,           0.0026983,             0.98095,             0.95368,             0.99245,              0.8339,             0.01173,           0.0028546,            0.003146,           0.0069112,           0.0069112,           0.0069112
                 158,             0.01433,           0.0030322,           0.0029074,             0.98728,             0.95837,             0.99286,             0.83681,            0.011908,           0.0028556,           0.0030976,           0.0068914,           0.0068914,           0.0068914
                 159,            0.014501,           0.0030223,           0.0028764,             0.98732,             0.96121,             0.99296,             0.83606,            0.011779,           0.0028593,           0.0029876,           0.0068716,           0.0068716,           0.0068716
                 160,            0.014806,           0.0030748,           0.0030567,             0.98722,             0.95393,             0.99299,             0.83444,            0.011854,           0.0028428,           0.0032732,           0.0068518,           0.0068518,           0.0068518
                 161,            0.014809,           0.0030969,           0.0033411,             0.98385,             0.94003,             0.99173,             0.83432,             0.01184,           0.0028418,           0.0040836,            0.006832,            0.006832,            0.006832
                 162,            0.014953,           0.0031262,           0.0030743,              0.9836,             0.94444,             0.99173,             0.83282,            0.011837,           0.0028571,            0.003987,           0.0068122,           0.0068122,           0.0068122
                 163,             0.01462,           0.0030391,           0.0025356,             0.98265,              0.9614,             0.99268,             0.83877,            0.011822,           0.0028412,            0.003387,           0.0067924,           0.0067924,           0.0067924
                 164,            0.014312,           0.0030081,           0.0028111,              0.9857,             0.95726,             0.99263,             0.84176,            0.011771,           0.0028507,           0.0031482,           0.0067726,           0.0067726,           0.0067726
                 165,            0.014615,            0.002989,           0.0026996,             0.98131,             0.95833,             0.99232,             0.83996,            0.011788,           0.0028406,           0.0030098,           0.0067528,           0.0067528,           0.0067528
                 166,            0.014298,           0.0030387,           0.0032037,             0.98571,              0.9578,             0.99263,             0.84123,            0.011744,           0.0028411,           0.0027814,            0.006733,            0.006733,            0.006733
                 167,             0.01422,           0.0030381,           0.0024637,             0.98409,             0.95432,             0.99264,             0.84206,            0.011701,            0.002844,           0.0027308,           0.0067132,           0.0067132,           0.0067132
                 168,            0.014171,           0.0029893,           0.0021961,             0.98572,             0.95988,              0.9926,             0.84166,            0.011664,           0.0028283,           0.0025462,           0.0066934,           0.0066934,           0.0066934
                 169,            0.014051,           0.0030276,           0.0022586,             0.97959,             0.96306,             0.99284,             0.83994,            0.011675,           0.0028207,           0.0024861,           0.0066736,           0.0066736,           0.0066736
                 170,            0.014245,           0.0030307,           0.0021965,             0.98184,             0.96451,             0.99299,              0.8448,             0.01165,           0.0028057,           0.0023891,           0.0066538,           0.0066538,           0.0066538
                 171,            0.014138,           0.0030244,           0.0027621,             0.97957,             0.96169,             0.99273,             0.84319,            0.011537,           0.0028036,           0.0026128,            0.006634,            0.006634,            0.006634
                 172,            0.014386,           0.0030778,           0.0036327,             0.98411,             0.95589,             0.99269,               0.842,            0.011568,           0.0028218,           0.0030038,           0.0066142,           0.0066142,           0.0066142
                 173,            0.014223,             0.00301,           0.0030477,             0.98569,             0.95659,             0.99288,             0.84408,            0.011564,           0.0028388,           0.0028559,           0.0065944,           0.0065944,           0.0065944
                 174,            0.014235,            0.002982,           0.0031723,             0.98274,             0.95679,             0.99255,             0.84353,            0.011624,           0.0028407,            0.002935,           0.0065746,           0.0065746,           0.0065746
                 175,            0.014437,           0.0031451,           0.0026776,             0.98784,             0.95833,             0.99219,             0.83795,            0.011721,           0.0028514,            0.003033,           0.0065548,           0.0065548,           0.0065548
                 176,            0.014349,           0.0030154,           0.0030687,             0.98883,             0.95599,             0.99202,              0.8408,            0.011698,           0.0028363,           0.0031236,            0.006535,            0.006535,            0.006535
                 177,            0.014272,           0.0030409,           0.0027967,             0.98729,             0.95917,             0.99247,             0.84055,            0.011718,           0.0028346,           0.0029274,           0.0065152,           0.0065152,           0.0065152
                 178,            0.013977,           0.0030483,           0.0029089,             0.98761,             0.95679,             0.99255,             0.84432,            0.011708,           0.0028351,           0.0030529,           0.0064954,           0.0064954,           0.0064954
                 179,             0.01435,           0.0030422,           0.0032273,             0.98817,             0.95525,             0.99237,             0.84192,            0.011723,           0.0028225,           0.0034725,           0.0064756,           0.0064756,           0.0064756
                 180,            0.014475,           0.0030735,           0.0027589,             0.98558,             0.94911,             0.99217,             0.83984,            0.011748,           0.0028256,           0.0033447,           0.0064558,           0.0064558,           0.0064558
                 181,            0.014784,           0.0030791,           0.0027883,             0.98161,             0.94907,             0.99146,             0.83807,            0.011807,           0.0028097,           0.0035074,            0.006436,            0.006436,            0.006436
                 182,            0.014253,           0.0031247,           0.0028532,             0.98134,             0.95216,             0.99194,             0.83877,            0.011778,           0.0028083,            0.003476,           0.0064162,           0.0064162,           0.0064162
                 183,            0.014294,           0.0030589,           0.0026353,             0.98249,             0.95273,             0.99203,             0.84055,             0.01172,           0.0028058,           0.0033844,           0.0063964,           0.0063964,           0.0063964
                 184,            0.014135,           0.0030173,           0.0023092,             0.98403,              0.9506,             0.99247,             0.84347,            0.011711,           0.0028096,           0.0032203,           0.0063766,           0.0063766,           0.0063766
                 185,             0.01412,           0.0029913,           0.0025253,             0.98377,             0.95216,             0.99248,             0.84122,            0.011654,           0.0028059,           0.0033119,           0.0063568,           0.0063568,           0.0063568
                 186,              0.0142,            0.003042,           0.0028348,             0.98407,              0.9531,             0.99277,             0.84707,            0.011612,           0.0028011,           0.0031138,            0.006337,            0.006337,            0.006337
                 187,            0.014276,           0.0030221,            0.002412,             0.98727,             0.95738,             0.99257,             0.84531,            0.011582,           0.0028077,           0.0031066,           0.0063172,           0.0063172,           0.0063172
                 188,            0.013837,           0.0029838,           0.0024995,             0.98723,             0.95456,             0.99259,             0.84577,            0.011607,           0.0028074,            0.003064,           0.0062974,           0.0062974,           0.0062974
                 189,            0.014143,           0.0030768,           0.0028109,             0.99198,             0.95412,             0.99267,             0.84612,            0.011655,           0.0028159,           0.0029906,           0.0062776,           0.0062776,           0.0062776
                 190,             0.01403,            0.002976,            0.002701,             0.99039,             0.95424,             0.99264,             0.84595,            0.011667,           0.0028194,           0.0029732,           0.0062578,           0.0062578,           0.0062578
                 191,            0.013896,           0.0029511,           0.0027434,             0.99038,             0.95328,             0.99239,             0.84438,            0.011675,           0.0028306,           0.0029748,            0.006238,            0.006238,            0.006238
                 192,            0.014077,           0.0030264,           0.0027458,              0.9888,             0.95402,             0.99236,             0.84504,            0.011698,           0.0028408,           0.0028224,           0.0062182,           0.0062182,           0.0062182
                 193,             0.01384,           0.0029162,           0.0020102,              0.9855,             0.95833,             0.99245,             0.84353,             0.01167,            0.002831,           0.0027274,           0.0061984,           0.0061984,           0.0061984
                 194,            0.013834,           0.0030166,           0.0021301,             0.98418,             0.95994,             0.99241,             0.84208,            0.011653,           0.0028202,           0.0027454,           0.0061786,           0.0061786,           0.0061786
                 195,            0.013922,           0.0029943,           0.0021943,             0.98235,             0.95988,             0.99213,             0.84374,            0.011629,           0.0028061,           0.0027308,           0.0061588,           0.0061588,           0.0061588
                 196,            0.013928,           0.0029808,           0.0025212,             0.98164,             0.95833,             0.99225,             0.84318,            0.011613,           0.0028108,           0.0027904,            0.006139,            0.006139,            0.006139
                 197,            0.013717,           0.0029828,           0.0031717,             0.98098,             0.95511,             0.99218,             0.84263,             0.01157,           0.0028132,           0.0029007,           0.0061192,           0.0061192,           0.0061192
                 198,            0.013877,           0.0030252,           0.0025419,             0.98253,              0.9549,             0.99211,             0.84386,             0.01155,           0.0028132,           0.0029219,           0.0060994,           0.0060994,           0.0060994
                 199,            0.013594,           0.0029642,           0.0022323,             0.98138,             0.95062,             0.99205,             0.84514,            0.011554,           0.0028134,           0.0029495,           0.0060796,           0.0060796,           0.0060796
                 200,            0.013781,           0.0029114,           0.0023465,             0.98705,             0.94135,             0.99188,             0.84415,            0.011571,           0.0028069,           0.0031993,           0.0060598,           0.0060598,           0.0060598
                 201,             0.01362,           0.0029271,           0.0020564,             0.98705,             0.94077,             0.99146,             0.84515,            0.011581,           0.0028045,           0.0033951,             0.00604,             0.00604,             0.00604
                 202,            0.013635,            0.002979,           0.0022465,             0.98384,             0.93958,             0.99138,             0.84442,            0.011578,           0.0028054,           0.0033011,           0.0060202,           0.0060202,           0.0060202
                 203,            0.013567,           0.0029709,           0.0020554,             0.98385,             0.94003,             0.99162,             0.84595,            0.011557,           0.0028025,           0.0031108,           0.0060004,           0.0060004,           0.0060004
                 204,            0.013562,           0.0028747,           0.0019785,             0.98553,             0.94562,             0.99186,             0.84478,             0.01153,           0.0028004,           0.0030107,           0.0059806,           0.0059806,           0.0059806
                 205,            0.013516,           0.0029814,           0.0023338,             0.98394,             0.94548,             0.99176,             0.84542,            0.011497,           0.0027956,           0.0029743,           0.0059608,           0.0059608,           0.0059608
                 206,            0.013479,            0.002894,           0.0019341,             0.98254,             0.94753,             0.99209,             0.84559,            0.011446,           0.0027867,           0.0028785,            0.005941,            0.005941,            0.005941
                 207,            0.013728,           0.0029187,           0.0021779,             0.98239,              0.9472,             0.99203,             0.84666,            0.011432,           0.0027833,           0.0028372,           0.0059212,           0.0059212,           0.0059212
                 208,            0.013394,           0.0029686,           0.0021667,             0.98086,              0.9492,              0.9919,              0.8458,            0.011399,           0.0027711,           0.0027928,           0.0059014,           0.0059014,           0.0059014
                 209,            0.013802,           0.0029368,            0.002859,             0.98703,              0.9396,             0.99184,             0.84804,             0.01139,           0.0027704,           0.0028739,           0.0058816,           0.0058816,           0.0058816
                 210,            0.013605,           0.0029718,           0.0029332,             0.98183,             0.94136,             0.99155,             0.84565,            0.011393,           0.0027742,           0.0030366,           0.0058618,           0.0058618,           0.0058618
                 211,            0.013783,           0.0029774,           0.0026499,             0.98103,              0.9429,             0.99165,             0.84483,             0.01141,           0.0027701,            0.003038,            0.005842,            0.005842,            0.005842
                 212,            0.013608,           0.0028728,           0.0022672,             0.98241,             0.94807,             0.99169,             0.84314,            0.011385,            0.002771,           0.0029913,           0.0058222,           0.0058222,           0.0058222
                 213,            0.013544,           0.0029477,           0.0025838,             0.98228,             0.95062,             0.99175,             0.84247,            0.011347,           0.0027643,           0.0029929,           0.0058024,           0.0058024,           0.0058024
                 214,            0.013452,           0.0028633,           0.0019502,             0.98242,             0.94886,             0.99158,             0.84243,            0.011345,           0.0027605,           0.0029218,           0.0057826,           0.0057826,           0.0057826
                 215,            0.013396,           0.0029176,           0.0025658,             0.98246,             0.95105,             0.99193,             0.84446,             0.01132,           0.0027637,           0.0028376,           0.0057628,           0.0057628,           0.0057628
                 216,            0.013618,           0.0029324,           0.0023022,             0.98093,             0.95236,             0.99214,             0.84524,            0.011294,           0.0027633,           0.0028043,            0.005743,            0.005743,            0.005743
                 217,            0.013474,           0.0029549,           0.0024613,             0.98091,             0.95178,             0.99206,             0.84486,            0.011292,            0.002766,           0.0027504,           0.0057232,           0.0057232,           0.0057232
                 218,             0.01341,           0.0028714,           0.0022168,             0.98094,             0.95307,               0.992,             0.84446,            0.011288,           0.0027654,           0.0027022,           0.0057034,           0.0057034,           0.0057034
                 219,             0.01357,           0.0028642,           0.0019432,             0.98092,               0.952,             0.99209,             0.84523,            0.011271,           0.0027624,           0.0026426,           0.0056836,           0.0056836,           0.0056836
                 220,            0.013354,           0.0029541,           0.0022769,             0.98247,             0.95113,             0.99214,             0.84536,            0.011247,           0.0027594,           0.0026183,           0.0056638,           0.0056638,           0.0056638
                 221,            0.013652,           0.0029127,            0.001815,             0.98256,             0.95632,             0.99215,             0.84569,            0.011235,            0.002753,           0.0026172,            0.005644,            0.005644,            0.005644
                 222,            0.013568,            0.002887,           0.0026007,             0.98408,             0.95422,             0.99213,             0.84772,            0.011232,            0.002759,           0.0026351,           0.0056242,           0.0056242,           0.0056242
                 223,             0.01351,            0.002882,           0.0022991,             0.98565,              0.9537,             0.99204,             0.84694,            0.011243,           0.0027656,           0.0026475,           0.0056044,           0.0056044,           0.0056044
                 224,            0.013506,           0.0030238,           0.0027053,             0.98562,             0.95202,             0.99185,             0.84805,            0.011251,           0.0027634,           0.0026819,           0.0055846,           0.0055846,           0.0055846
                 225,            0.013371,           0.0028797,           0.0022278,             0.98558,             0.94907,             0.99175,             0.84763,            0.011257,           0.0027719,           0.0027717,           0.0055648,           0.0055648,           0.0055648
                 226,            0.013386,           0.0029133,            0.002675,             0.98555,             0.94705,             0.99185,             0.84653,            0.011261,           0.0027745,            0.002785,            0.005545,            0.005545,            0.005545
                 227,            0.013439,           0.0028311,           0.0019421,             0.98395,             0.94604,             0.99178,             0.84777,            0.011251,           0.0027659,           0.0027508,           0.0055252,           0.0055252,           0.0055252
                 228,            0.013416,           0.0030091,           0.0022011,             0.98394,             0.94558,             0.99172,             0.84813,            0.011244,           0.0027608,           0.0028111,           0.0055054,           0.0055054,           0.0055054
                 229,            0.013587,            0.002896,           0.0023436,             0.98194,             0.94753,              0.9916,             0.84873,            0.011228,           0.0027619,           0.0028106,           0.0054856,           0.0054856,           0.0054856
                 230,            0.013138,           0.0028496,           0.0020887,             0.98087,             0.94931,             0.99159,             0.84888,            0.011238,           0.0027618,            0.002824,           0.0054658,           0.0054658,           0.0054658
                 231,             0.01335,           0.0029518,           0.0019898,             0.98103,             0.94907,             0.99162,             0.84949,            0.011236,            0.002763,           0.0027836,            0.005446,            0.005446,            0.005446
                 232,             0.01341,           0.0028997,           0.0024161,              0.9824,             0.94599,             0.99169,             0.85015,            0.011225,           0.0027605,           0.0027806,           0.0054262,           0.0054262,           0.0054262
                 233,             0.01306,           0.0028693,           0.0022324,             0.98093,             0.95242,             0.99178,             0.84955,            0.011224,            0.002762,           0.0027453,           0.0054064,           0.0054064,           0.0054064
                 234,             0.01324,           0.0028466,           0.0024596,             0.97929,             0.94874,             0.99181,              0.8486,            0.011223,           0.0027603,           0.0027093,           0.0053866,           0.0053866,           0.0053866
                 235,            0.013224,           0.0029274,           0.0022858,             0.97925,             0.94697,             0.99173,             0.84968,            0.011228,           0.0027623,            0.002727,           0.0053668,           0.0053668,           0.0053668
                 236,            0.013197,           0.0028718,           0.0023686,             0.98078,             0.94486,             0.99167,              0.8489,            0.011231,           0.0027635,           0.0027208,            0.005347,            0.005347,            0.005347
                 237,            0.013295,             0.00283,           0.0016438,             0.98121,             0.94444,             0.99158,             0.84796,            0.011237,           0.0027632,           0.0026934,           0.0053272,           0.0053272,           0.0053272
                 238,            0.012911,           0.0028265,           0.0019754,             0.98236,             0.94533,             0.99167,             0.84709,             0.01125,           0.0027646,           0.0026923,           0.0053074,           0.0053074,           0.0053074
                 239,            0.013092,           0.0028376,           0.0021278,             0.98175,             0.94599,              0.9916,             0.84664,            0.011253,           0.0027617,           0.0026533,           0.0052876,           0.0052876,           0.0052876
                 240,            0.013084,           0.0028221,            0.001956,             0.98238,              0.9463,             0.99172,             0.84764,            0.011238,           0.0027644,           0.0026613,           0.0052678,           0.0052678,           0.0052678
                 241,            0.013054,           0.0028842,           0.0020774,             0.98391,             0.94385,             0.99156,              0.8471,            0.011232,           0.0027647,            0.002761,            0.005248,            0.005248,            0.005248
                 242,            0.012825,           0.0028358,           0.0026334,             0.98549,             0.94334,              0.9915,             0.84749,            0.011232,            0.002767,           0.0028098,           0.0052282,           0.0052282,           0.0052282
                 243,            0.013075,           0.0027596,           0.0017087,             0.98552,             0.94497,             0.99157,             0.84777,             0.01123,           0.0027638,           0.0028163,           0.0052084,           0.0052084,           0.0052084
                 244,            0.013064,           0.0028549,           0.0025753,             0.98553,             0.94603,              0.9916,             0.84776,            0.011225,           0.0027629,           0.0027992,           0.0051886,           0.0051886,           0.0051886
                 245,            0.013013,           0.0028128,           0.0022191,             0.98554,             0.94646,             0.99173,             0.84718,            0.011213,           0.0027639,           0.0027603,           0.0051688,           0.0051688,           0.0051688
                 246,            0.012744,           0.0028199,           0.0017662,             0.98555,             0.94708,             0.99174,             0.84724,            0.011204,           0.0027643,           0.0027243,            0.005149,            0.005149,            0.005149
                 247,            0.012824,           0.0028151,           0.0021294,             0.98551,             0.94486,             0.99187,             0.84663,             0.01121,           0.0027638,           0.0027219,           0.0051292,           0.0051292,           0.0051292
                 248,            0.012993,           0.0028468,           0.0015869,              0.9855,             0.94408,             0.99186,             0.84671,            0.011207,           0.0027635,           0.0027267,           0.0051094,           0.0051094,           0.0051094
                 249,            0.012891,           0.0027773,           0.0018624,             0.98431,              0.9429,              0.9919,             0.84877,            0.011211,           0.0027633,           0.0027198,           0.0050896,           0.0050896,           0.0050896
                 250,            0.012911,           0.0028621,           0.0021782,             0.98396,              0.9464,             0.99192,              0.8498,            0.011214,           0.0027614,            0.002704,           0.0050698,           0.0050698,           0.0050698
                 251,            0.013092,            0.002843,           0.0024447,             0.98239,             0.94716,             0.99204,             0.84877,            0.011213,           0.0027619,           0.0026874,             0.00505,             0.00505,             0.00505
                 252,            0.013255,           0.0028713,           0.0029244,             0.98246,               0.951,             0.99207,             0.84932,            0.011209,           0.0027594,           0.0026725,           0.0050302,           0.0050302,           0.0050302
                 253,            0.013506,           0.0029009,           0.0022947,             0.98247,             0.95144,             0.99219,             0.85021,            0.011202,           0.0027581,           0.0026445,           0.0050104,           0.0050104,           0.0050104
                 254,            0.013267,           0.0029275,           0.0020919,             0.98236,             0.95216,             0.99228,             0.85049,            0.011192,           0.0027563,           0.0026274,           0.0049906,           0.0049906,           0.0049906
                 255,            0.012904,            0.002802,            0.002178,             0.98441,             0.95062,             0.99236,             0.85071,             0.01119,           0.0027545,           0.0025826,           0.0049708,           0.0049708,           0.0049708
                 256,            0.012823,           0.0027643,           0.0019164,             0.98574,             0.95062,             0.99239,             0.85082,            0.011193,           0.0027553,           0.0025825,            0.004951,            0.004951,            0.004951
                 257,            0.012966,           0.0027175,           0.0022354,              0.9872,             0.95204,             0.99237,             0.85042,             0.01119,           0.0027546,           0.0025648,           0.0049312,           0.0049312,           0.0049312
                 258,            0.012896,           0.0028588,           0.0019017,             0.98721,             0.95304,             0.99239,             0.85158,            0.011187,           0.0027537,           0.0025395,           0.0049114,           0.0049114,           0.0049114
                 259,            0.012728,            0.002837,           0.0023254,             0.98721,              0.9531,             0.99236,             0.84979,            0.011182,           0.0027525,           0.0025541,           0.0048916,           0.0048916,           0.0048916
                 260,            0.012962,           0.0027809,           0.0023743,             0.98721,             0.95309,             0.99242,             0.85114,            0.011176,           0.0027533,           0.0025473,           0.0048718,           0.0048718,           0.0048718
                 261,            0.012893,           0.0028327,           0.0018647,             0.98722,             0.95333,             0.99241,             0.85161,            0.011178,           0.0027514,           0.0025423,            0.004852,            0.004852,            0.004852
                 262,            0.012748,           0.0028011,           0.0020556,             0.98722,             0.95387,             0.99244,              0.8521,            0.011172,           0.0027504,           0.0025298,           0.0048322,           0.0048322,           0.0048322
                 263,            0.012776,           0.0028814,           0.0015967,             0.98724,             0.95503,             0.99243,             0.85121,            0.011166,           0.0027496,           0.0025127,           0.0048124,           0.0048124,           0.0048124
                 264,            0.012729,           0.0027535,           0.0017272,             0.98722,             0.95338,             0.99243,             0.85175,            0.011167,           0.0027465,            0.002496,           0.0047926,           0.0047926,           0.0047926
                 265,            0.012551,           0.0027659,           0.0019762,             0.98718,             0.95525,             0.99236,             0.85134,            0.011151,           0.0027455,           0.0024985,           0.0047728,           0.0047728,           0.0047728
                 266,            0.012563,           0.0028372,           0.0018976,             0.98781,             0.95216,              0.9924,             0.85226,            0.011144,            0.002745,           0.0024824,            0.004753,            0.004753,            0.004753
                 267,            0.012743,           0.0027653,           0.0017843,              0.9888,             0.95368,              0.9924,             0.85128,            0.011136,           0.0027438,           0.0024875,           0.0047332,           0.0047332,           0.0047332
                 268,            0.012659,            0.002797,           0.0015977,             0.98726,             0.95216,             0.99245,             0.85238,            0.011135,           0.0027442,           0.0024815,           0.0047134,           0.0047134,           0.0047134
                 269,            0.012697,           0.0027766,           0.0020187,             0.98722,             0.95377,             0.99247,             0.85256,            0.011137,            0.002744,           0.0024685,           0.0046936,           0.0046936,           0.0046936
                 270,             0.01248,           0.0027638,           0.0018342,             0.98722,             0.95393,             0.99245,             0.85216,            0.011142,           0.0027439,           0.0024478,           0.0046738,           0.0046738,           0.0046738
                 271,            0.012824,           0.0028228,             0.00166,             0.98792,              0.9537,              0.9924,             0.85226,            0.011145,           0.0027441,           0.0024379,            0.004654,            0.004654,            0.004654
                 272,             0.01278,           0.0027418,           0.0017766,             0.98849,              0.9537,             0.99245,             0.85268,            0.011145,           0.0027438,           0.0024263,           0.0046342,           0.0046342,           0.0046342
                 273,            0.012841,           0.0027853,           0.0019139,              0.9882,              0.9537,             0.99251,             0.85298,            0.011143,           0.0027433,           0.0024161,           0.0046144,           0.0046144,           0.0046144
                 274,            0.012612,           0.0027309,           0.0017512,              0.9874,              0.9537,             0.99256,             0.85303,            0.011143,           0.0027428,           0.0024255,           0.0045946,           0.0045946,           0.0045946
                 275,            0.012398,           0.0027474,            0.001843,             0.98882,             0.95516,             0.99257,             0.85391,            0.011143,            0.002742,           0.0024138,           0.0045748,           0.0045748,           0.0045748
                 276,              0.0125,           0.0026907,           0.0017649,             0.98723,              0.9543,              0.9926,             0.85405,             0.01114,           0.0027436,            0.002416,            0.004555,            0.004555,            0.004555
                 277,            0.012542,            0.002768,           0.0018103,              0.9872,              0.9525,             0.99262,             0.85361,             0.01113,           0.0027433,           0.0024063,           0.0045352,           0.0045352,           0.0045352
                 278,            0.012751,           0.0027467,           0.0018321,             0.98718,             0.95092,              0.9926,             0.85334,            0.011134,           0.0027433,           0.0024079,           0.0045154,           0.0045154,           0.0045154
                 279,            0.012586,           0.0027943,           0.0017276,             0.98718,             0.95073,             0.99254,             0.85337,            0.011135,           0.0027441,           0.0024017,           0.0044956,           0.0044956,           0.0044956
                 280,            0.012733,           0.0027436,            0.001629,             0.98814,             0.95216,             0.99257,             0.85364,            0.011131,           0.0027422,           0.0023905,           0.0044758,           0.0044758,           0.0044758
                 281,            0.012631,           0.0027196,           0.0016417,             0.98922,              0.9537,             0.99255,             0.85245,            0.011136,           0.0027409,           0.0023753,            0.004456,            0.004456,            0.004456
                 282,            0.012421,           0.0027123,           0.0017086,             0.98882,             0.95581,             0.99263,             0.85337,            0.011136,           0.0027403,           0.0023566,           0.0044362,           0.0044362,           0.0044362
                 283,            0.012494,           0.0027373,           0.0018969,             0.98902,             0.95525,             0.99267,             0.85357,            0.011137,           0.0027401,           0.0023562,           0.0044164,           0.0044164,           0.0044164
                 284,            0.012209,            0.002775,           0.0017542,             0.98883,              0.9559,             0.99264,             0.85315,            0.011131,           0.0027393,           0.0023451,           0.0043966,           0.0043966,           0.0043966
                 285,            0.012405,           0.0027917,           0.0016766,             0.98882,             0.95569,              0.9926,             0.85329,            0.011127,           0.0027392,            0.002345,           0.0043768,           0.0043768,           0.0043768
                 286,            0.012456,           0.0026922,           0.0017672,             0.98844,             0.95679,             0.99257,             0.85296,            0.011124,           0.0027389,            0.002356,            0.004357,            0.004357,            0.004357
                 287,            0.012239,           0.0027332,           0.0016925,             0.98803,             0.95525,             0.99255,             0.85314,            0.011121,            0.002739,           0.0023555,           0.0043372,           0.0043372,           0.0043372
                 288,            0.012465,           0.0028219,           0.0020751,              0.9876,             0.95525,             0.99257,             0.85335,            0.011125,           0.0027396,           0.0023613,           0.0043174,           0.0043174,           0.0043174
                 289,            0.012316,            0.002717,           0.0016132,             0.98771,             0.95525,             0.99256,             0.85366,            0.011123,           0.0027398,           0.0023662,           0.0042976,           0.0042976,           0.0042976
                 290,            0.012541,           0.0027583,           0.0019539,             0.98979,             0.95525,             0.99255,             0.85259,            0.011122,           0.0027406,           0.0023569,           0.0042778,           0.0042778,           0.0042778
                 291,            0.012491,           0.0027954,           0.0015197,             0.98994,              0.9537,             0.99259,             0.85267,             0.01112,           0.0027398,           0.0023549,            0.004258,            0.004258,            0.004258
                 292,            0.012227,           0.0027558,           0.0021915,             0.99058,             0.95216,             0.99256,             0.85294,            0.011119,           0.0027398,           0.0023584,           0.0042382,           0.0042382,           0.0042382
                 293,            0.012416,           0.0027868,           0.0024676,             0.98926,             0.95216,             0.99251,             0.85265,            0.011121,           0.0027396,           0.0023882,           0.0042184,           0.0042184,           0.0042184
                 294,            0.012349,           0.0027319,           0.0019163,             0.98879,             0.95253,              0.9925,              0.8525,            0.011121,            0.002739,           0.0023955,           0.0041986,           0.0041986,           0.0041986
                 295,            0.012196,            0.002697,            0.001736,             0.99038,             0.95336,             0.99251,             0.85211,            0.011119,            0.002739,           0.0023922,           0.0041788,           0.0041788,           0.0041788
                 296,            0.012124,           0.0026926,           0.0017507,             0.99038,             0.95278,             0.99249,             0.85311,            0.011118,           0.0027391,           0.0023897,            0.004159,            0.004159,            0.004159
                 297,            0.012269,           0.0027584,            0.001881,             0.99037,             0.95253,             0.99245,             0.85264,            0.011118,           0.0027404,           0.0023848,           0.0041392,           0.0041392,           0.0041392
                 298,            0.011975,           0.0027315,           0.0016126,             0.99196,             0.95194,             0.99234,             0.85204,            0.011115,           0.0027409,           0.0023817,           0.0041194,           0.0041194,           0.0041194
                 299,            0.012257,           0.0027926,           0.0016916,             0.99197,             0.95301,             0.99232,             0.85337,            0.011112,           0.0027416,           0.0023728,           0.0040996,           0.0040996,           0.0040996
                 300,            0.011843,           0.0027349,           0.0017867,             0.99198,               0.954,             0.99231,             0.85229,            0.011112,           0.0027419,           0.0023638,           0.0040798,           0.0040798,           0.0040798
                 301,            0.012172,           0.0027565,           0.0017804,             0.99199,             0.95506,             0.99233,             0.85322,            0.011115,           0.0027412,           0.0023541,             0.00406,             0.00406,             0.00406
                 302,            0.012296,           0.0027355,           0.0019527,             0.99199,             0.95506,             0.99231,             0.85185,            0.011114,           0.0027416,           0.0023416,           0.0040402,           0.0040402,           0.0040402
                 303,            0.012281,           0.0026733,           0.0015348,             0.99197,             0.95364,             0.99226,             0.85192,            0.011112,           0.0027413,           0.0023356,           0.0040204,           0.0040204,           0.0040204
                 304,            0.011895,           0.0027707,           0.0019746,             0.99198,             0.95435,             0.99227,             0.85164,            0.011107,           0.0027414,           0.0023309,           0.0040006,           0.0040006,           0.0040006
                 305,            0.012193,           0.0027139,           0.0017453,             0.99196,             0.95214,             0.99229,             0.85174,            0.011105,           0.0027416,           0.0023325,           0.0039808,           0.0039808,           0.0039808
                 306,            0.012041,           0.0026659,           0.0015896,             0.99196,               0.952,              0.9923,             0.85234,            0.011106,            0.002742,            0.002325,            0.003961,            0.003961,            0.003961
                 307,            0.012087,           0.0026918,           0.0016473,             0.99198,             0.95409,             0.99229,             0.85263,            0.011104,           0.0027417,           0.0023112,           0.0039412,           0.0039412,           0.0039412
                 308,            0.012165,           0.0027665,           0.0013907,             0.99197,             0.95358,             0.99229,             0.85292,            0.011103,           0.0027421,           0.0023099,           0.0039214,           0.0039214,           0.0039214
